date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-09-2025,Delhi,East Delhi,110031,9,3,1
01-09-2025,Delhi,East Delhi,110053,2,1,0
01-09-2025,Delhi,New Delhi,110001,2,0,0
01-09-2025,Delhi,North Delhi,110007,10,2,0
01-09-2025,Delhi,North East Delhi,110053,17,4,0
01-09-2025,Delhi,North West Delhi,110009,2,1,0
01-09-2025,Delhi,North West Delhi,110040,5,6,1
01-09-2025,Delhi,North West Delhi,110088,1,0,0
01-09-2025,Delhi,South Delhi,110013,1,1,0
01-09-2025,Delhi,South Delhi,110016,1,1,0
01-09-2025,Delhi,South Delhi,110047,4,1,0
01-09-2025,Delhi,South Delhi,110068,2,0,1
01-09-2025,Delhi,South West Delhi,110022,3,1,1
01-09-2025,Delhi,South West Delhi,110038,1,0,0
01-09-2025,Delhi,South West Delhi,110077,3,2,0
01-09-2025,Delhi,South West Delhi,110078,9,0,1
01-09-2025,Goa,North Goa,403006,1,1,0
01-09-2025,Goa,North Goa,403114,1,0,0
01-09-2025,Goa,North Goa,403512,1,0,0
01-09-2025,Goa,North Goa,403529,1,0,0
01-09-2025,Goa,South Goa,403406,1,0,0
01-09-2025,Goa,South Goa,403802,1,0,1
01-09-2025,Gujarat,Ahmadabad,380054,1,0,0
01-09-2025,Gujarat,Ahmadabad,382350,3,0,0
01-09-2025,Gujarat,Ahmedabad,380005,4,0,0
01-09-2025,Gujarat,Ahmedabad,380008,2,1,0
01-09-2025,Gujarat,Ahmedabad,380022,1,3,0
01-09-2025,Gujarat,Ahmedabad,380024,2,0,0
01-09-2025,Gujarat,Ahmedabad,380026,8,1,0
01-09-2025,Gujarat,Ahmedabad,380055,11,1,0
01-09-2025,Gujarat,Ahmedabad,380059,0,2,0
01-09-2025,Gujarat,Ahmedabad,382260,2,0,0
01-09-2025,Gujarat,Ahmedabad,382418,7,7,0
01-09-2025,Gujarat,Ahmedabad,382424,4,2,0
01-09-2025,Gujarat,Ahmedabad,382470,4,0,0
01-09-2025,Gujarat,Ahmedabad,382480,0,1,0
01-09-2025,Gujarat,Amreli,365610,2,0,0
01-09-2025,Gujarat,Amreli,365635,1,0,0
01-09-2025,Gujarat,Anand,388150,1,0,0
01-09-2025,Gujarat,Anand,388350,2,0,1
01-09-2025,Gujarat,Anand,388530,1,1,0
01-09-2025,Gujarat,Arvalli,383246,0,1,0
01-09-2025,Gujarat,Arvalli,383310,1,0,0
01-09-2025,Gujarat,Arvalli,383320,1,0,0
01-09-2025,Gujarat,Arvalli,383345,2,0,0
01-09-2025,Gujarat,Arvalli,383355,3,0,0
01-09-2025,Gujarat,Banas Kantha,385210,1,0,0
01-09-2025,Gujarat,Banaskantha,385110,3,9,0
01-09-2025,Gujarat,Banaskantha,385330,19,8,1
01-09-2025,Gujarat,Banaskantha,385421,2,2,0
01-09-2025,Gujarat,Banaskantha,385545,7,13,0
01-09-2025,Gujarat,Banaskantha,385555,8,5,1
01-09-2025,Gujarat,Banaskantha,385570,6,1,0
01-09-2025,Gujarat,Bharuch,392011,3,0,0
01-09-2025,Gujarat,Bharuch,392020,2,0,0
01-09-2025,Gujarat,Bharuch,392025,2,0,0
01-09-2025,Gujarat,Bharuch,392130,0,0,1
01-09-2025,Gujarat,Bharuch,392220,1,0,0
01-09-2025,Gujarat,Bharuch,393115,1,0,0
01-09-2025,Gujarat,Bharuch,393120,1,0,0
01-09-2025,Gujarat,Bhavnagar,364070,2,1,0
01-09-2025,Gujarat,Bhavnagar,364140,13,2,0
01-09-2025,Gujarat,Bhavnagar,364275,3,0,0
01-09-2025,Gujarat,Bhavnagar,364505,1,0,0
01-09-2025,Gujarat,Botad,364720,1,0,0
01-09-2025,Gujarat,Chhotaudepur,391170,1,1,0
01-09-2025,Gujarat,Dahod,389140,10,13,0
01-09-2025,Gujarat,Dahod,389160,1,0,0
01-09-2025,Gujarat,Devbhumi Dwarka,360510,3,0,0
01-09-2025,Gujarat,Devbhumi Dwarka,361325,5,0,0
01-09-2025,Gujarat,Dohad,389154,3,4,0
01-09-2025,Gujarat,Dohad,389172,0,3,0
01-09-2025,Gujarat,Dohad,389190,1,0,0
01-09-2025,Gujarat,Gandhinagar,382028,2,0,0
01-09-2025,Gujarat,Gandhinagar,382305,4,2,0
01-09-2025,Gujarat,Gandhinagar,382308,2,1,0
01-09-2025,Gujarat,Gandhinagar,382422,1,0,0
01-09-2025,Gujarat,Gandhinagar,382424,0,1,0
01-09-2025,Gujarat,Gandhinagar,382729,0,0,2
01-09-2025,Gujarat,Gandhinagar,382740,0,0,1
01-09-2025,Gujarat,Gandhinagar,382810,6,0,0
01-09-2025,Gujarat,Gir Somnath,362269,1,0,0
01-09-2025,Gujarat,Gir Somnath,362720,6,0,0
01-09-2025,Gujarat,Jamnagar,360531,0,1,0
01-09-2025,Gujarat,Jamnagar,361006,3,1,0
01-09-2025,Gujarat,Jamnagar,361007,4,0,0
01-09-2025,Gujarat,Jamnagar,361010,2,0,0
01-09-2025,Gujarat,Junagadh,362002,1,0,0
01-09-2025,Gujarat,Junagadh,362020,2,0,0
01-09-2025,Gujarat,Junagadh,362150,2,0,0
01-09-2025,Gujarat,Junagadh,362205,2,1,0
01-09-2025,Gujarat,Junagadh,362220,6,1,1
01-09-2025,Gujarat,Junagadh,362222,0,2,0
01-09-2025,Gujarat,Junagadh,362225,16,1,1
01-09-2025,Gujarat,Junagadh,362226,2,0,0
01-09-2025,Gujarat,Junagadh,362250,3,1,0
01-09-2025,Gujarat,Junagadh,362263,2,0,0
01-09-2025,Gujarat,Junagadh,362265,3,0,0
01-09-2025,Gujarat,Junagadh,362565,0,2,0
01-09-2025,Gujarat,Junagadh,362630,1,1,0
01-09-2025,Gujarat,Kachchh,370240,11,1,0
01-09-2025,Gujarat,Kachchh,370445,2,0,0
01-09-2025,Gujarat,Kachchh,370455,1,0,1
01-09-2025,Gujarat,Kachchh,370475,0,1,0
01-09-2025,Gujarat,Kachchh,370490,2,0,0
01-09-2025,Gujarat,Kachchh,370602,0,1,0
01-09-2025,Gujarat,Kachchh,370615,1,0,0
01-09-2025,Gujarat,Kachchh,370640,2,0,0
01-09-2025,Gujarat,Kheda,387002,1,0,0
01-09-2025,Gujarat,Kheda,387330,2,0,0
01-09-2025,Gujarat,Kheda,387510,0,1,0
01-09-2025,Gujarat,Kheda,387640,2,1,0
01-09-2025,Gujarat,Kheda,388180,1,0,0
01-09-2025,Gujarat,Kheda,388215,1,0,0
01-09-2025,Gujarat,Kheda,388230,1,0,0
01-09-2025,Gujarat,Kheda,388245,0,1,0
01-09-2025,Gujarat,Mahesana,382715,6,0,0
01-09-2025,Gujarat,Mahesana,382840,1,1,0
01-09-2025,Gujarat,Mahesana,384310,1,0,0
01-09-2025,Gujarat,Mahesana,384330,1,0,0
01-09-2025,Gujarat,Mahisagar,389240,3,0,0
01-09-2025,Gujarat,Morbi,363621,7,1,4
01-09-2025,Gujarat,Morbi,363655,0,1,0
01-09-2025,Gujarat,Narmada,393041,6,0,0
01-09-2025,Gujarat,Narmada,393130,1,0,0
01-09-2025,Gujarat,Navsari,396350,1,0,0
01-09-2025,Gujarat,Navsari,396403,1,0,0
01-09-2025,Gujarat,Navsari,396421,4,0,0
01-09-2025,Gujarat,Panchmahals,388710,1,1,0
01-09-2025,Gujarat,Panchmahals,389220,1,0,0
01-09-2025,Gujarat,Panchmahals,389230,5,0,0
01-09-2025,Gujarat,Panchmahals,389240,2,0,0
01-09-2025,Gujarat,Panchmahals,389340,4,0,0
01-09-2025,Gujarat,Panchmahals,389350,0,2,0
01-09-2025,Gujarat,Panchmahals,389360,2,2,0
01-09-2025,Gujarat,Patan,384151,8,0,1
01-09-2025,Gujarat,Patan,384225,2,1,0
01-09-2025,Gujarat,Patan,384240,2,0,3
01-09-2025,Gujarat,Patan,385320,0,2,0
01-09-2025,Gujarat,Porbandar,360550,2,2,0
01-09-2025,Gujarat,Porbandar,360579,3,0,1
01-09-2025,Gujarat,Rajkot,360002,11,0,0
01-09-2025,Gujarat,Rajkot,360021,1,1,0
01-09-2025,Gujarat,Rajkot,360030,1,0,0
01-09-2025,Gujarat,Rajkot,360311,10,0,0
01-09-2025,Gujarat,Rajkot,360450,1,1,0
01-09-2025,Gujarat,Rajkot,360490,5,2,0
01-09-2025,Gujarat,Rajkot,363642,3,3,0
01-09-2025,Gujarat,Rajkot,365480,1,0,0
01-09-2025,Gujarat,Sabarkantha,383010,2,0,1
01-09-2025,Gujarat,Sabarkantha,383251,1,0,0
01-09-2025,Gujarat,Sabarkantha,383355,1,1,0
01-09-2025,Gujarat,Sabarkantha,383422,3,12,0
01-09-2025,Gujarat,Surat,394107,9,4,0
01-09-2025,Gujarat,Surat,394110,1,5,0
01-09-2025,Gujarat,Surat,394230,12,2,0
01-09-2025,Gujarat,Surat,394246,1,0,0
01-09-2025,Gujarat,Surat,394326,2,1,0
01-09-2025,Gujarat,Surat,394540,2,0,0
01-09-2025,Gujarat,Surat,395007,10,3,0
01-09-2025,Gujarat,Surat,395023,3,3,0
01-09-2025,Gujarat,Surendra Nagar,363002,2,0,0
01-09-2025,Gujarat,Surendra Nagar,363020,1,0,0
01-09-2025,Gujarat,Surendra Nagar,363040,2,1,0
01-09-2025,Gujarat,Surendra Nagar,363421,7,2,2
01-09-2025,Gujarat,Surendra Nagar,363427,3,1,0
01-09-2025,Gujarat,Surendra Nagar,382130,0,1,0
01-09-2025,Gujarat,Surendranagar,363310,1,0,0
01-09-2025,Gujarat,Tapi,394375,3,1,0
01-09-2025,Gujarat,Tapi,394630,2,0,0
01-09-2025,Gujarat,Tapi,394650,8,0,0
01-09-2025,Gujarat,Vadodara,390001,2,0,0
01-09-2025,Gujarat,Vadodara,390017,1,0,0
01-09-2025,Gujarat,Vadodara,390019,10,5,0
01-09-2025,Gujarat,Vadodara,390022,4,1,0
01-09-2025,Gujarat,Vadodara,391105,1,2,0
01-09-2025,Gujarat,Vadodara,391410,3,0,0
01-09-2025,Gujarat,Vadodara,391450,1,0,0
01-09-2025,Gujarat,Vadodara,391520,1,1,0
01-09-2025,Gujarat,Valsad,396051,3,0,1
01-09-2025,Gujarat,Valsad,396126,1,0,0
01-09-2025,Gujarat,Valsad,396191,2,6,0
01-09-2025,Gujarat,Valsad,396230,0,0,1
01-09-2025,Gujarat,Valsad,396235,1,0,0
01-09-2025,Haryana,Bhiwani,127021,10,1,0
01-09-2025,Haryana,Bhiwani,127022,2,0,0
01-09-2025,Haryana,Bhiwani,127040,5,0,0
01-09-2025,Haryana,Bhiwani,127201,1,1,0
01-09-2025,Haryana,Bhiwani,127308,1,0,0
01-09-2025,Haryana,Charkhi Dadri,127310,1,0,0
01-09-2025,Haryana,Faridabad,121007,2,0,1
01-09-2025,Haryana,Faridabad,121009,1,0,0
01-09-2025,Haryana,Faridabad,121013,2,1,0
01-09-2025,Haryana,Fatehabad,125048,3,0,0
01-09-2025,Haryana,Fatehabad,125106,3,0,0
01-09-2025,Haryana,Hisar,125001,21,3,0
01-09-2025,Haryana,Hisar,125037,1,0,0
01-09-2025,Haryana,Hisar,125038,1,0,0
01-09-2025,Haryana,Hisar,125121,5,0,0
01-09-2025,Haryana,Jhajjar,124103,13,2,0
01-09-2025,Haryana,Jhajjar,124104,1,0,0
01-09-2025,Haryana,Jhajjar,124201,1,0,0
01-09-2025,Haryana,Jind,126110,3,0,0
01-09-2025,Haryana,Jind,126112,2,1,0
01-09-2025,Haryana,Jind,126125,3,0,0
01-09-2025,Haryana,Kaithal,136026,1,0,0
01-09-2025,Haryana,Kaithal,136117,7,0,0
01-09-2025,Haryana,Karnal,132039,1,0,0
01-09-2025,Haryana,Kurukshetra,136030,1,0,0
01-09-2025,Haryana,Mahendragarh,123027,5,0,0
01-09-2025,Haryana,Mahendragarh,123034,2,0,0
01-09-2025,Haryana,Mewat,122108,22,1,0
01-09-2025,Haryana,Panipat,132108,2,0,0
01-09-2025,Haryana,Panipat,132140,1,0,0
01-09-2025,Haryana,Rewari,123106,1,2,0
01-09-2025,Haryana,Rewari,123501,5,0,0
01-09-2025,Haryana,Rohtak,124001,11,0,0
01-09-2025,Haryana,Sirsa,125055,7,1,0
01-09-2025,Haryana,Sirsa,125078,2,0,0
01-09-2025,Haryana,Sonipat,131039,1,0,0
01-09-2025,Haryana,Sonipat,131302,2,0,0
01-09-2025,Haryana,Yamuna Nagar,133206,1,0,0
01-09-2025,Haryana,Yamuna Nagar,135001,5,0,0
01-09-2025,Haryana,Yamuna Nagar,135101,3,0,0
01-09-2025,Himachal Pradesh,Bilaspur,174021,2,0,0
01-09-2025,Himachal Pradesh,Bilaspur,174033,1,0,0
01-09-2025,Himachal Pradesh,Bilaspur,174035,1,0,0
01-09-2025,Himachal Pradesh,Hamirpur,177001,3,0,0
01-09-2025,Himachal Pradesh,Hamirpur,177020,4,0,0
01-09-2025,Himachal Pradesh,Kangra,176036,2,0,0
01-09-2025,Himachal Pradesh,Kangra,176098,1,0,0
01-09-2025,Himachal Pradesh,Kangra,176125,2,0,0
01-09-2025,Himachal Pradesh,Kangra,176200,1,0,0
01-09-2025,Himachal Pradesh,Kangra,176209,2,0,0
01-09-2025,Himachal Pradesh,Kangra,177112,1,0,0
01-09-2025,Himachal Pradesh,Kullu,175125,2,0,0
01-09-2025,Himachal Pradesh,Mandi,175002,1,0,0
01-09-2025,Himachal Pradesh,Mandi,175019,1,0,0
01-09-2025,Himachal Pradesh,Sirmaur,173001,1,0,0
01-09-2025,Himachal Pradesh,Solan,174101,1,1,0
01-09-2025,Himachal Pradesh,Una,177220,1,0,0
01-09-2025,Jammu and Kashmir,Anantnag,192102,1,0,0
01-09-2025,Jammu and Kashmir,Badgam,190018,1,0,0
01-09-2025,Jammu and Kashmir,Bandipore,193504,4,0,0
01-09-2025,Jammu and Kashmir,Baramula,193122,0,1,0
01-09-2025,Jammu and Kashmir,Baramula,193301,5,0,0
01-09-2025,Jammu and Kashmir,Baramula,193303,3,0,0
01-09-2025,Jammu and Kashmir,Budgam,191111,9,1,0
01-09-2025,Jammu and Kashmir,Budgam,192121,1,0,0
01-09-2025,Jammu and Kashmir,Doda,182147,1,0,0
01-09-2025,Jammu and Kashmir,Doda,182201,4,2,0
01-09-2025,Jammu and Kashmir,Jammu,180002,1,3,0
01-09-2025,Jammu and Kashmir,Jammu,181101,2,0,0
01-09-2025,Jammu and Kashmir,Jammu,181152,1,0,0
01-09-2025,Jammu and Kashmir,Jammu,181206,2,3,0
01-09-2025,Jammu and Kashmir,Jammu,185154,2,0,0
01-09-2025,Jammu and Kashmir,Kargil,194102,1,1,0
01-09-2025,Jammu and Kashmir,Kargil,194105,1,1,0
01-09-2025,Jammu and Kashmir,Kathua,184144,6,0,0
01-09-2025,Jammu and Kashmir,Kathua,184201,1,0,0
01-09-2025,Jammu and Kashmir,Kathua,184204,3,0,0
01-09-2025,Jammu and Kashmir,Kupwara,193224,11,2,0
01-09-2025,Jammu and Kashmir,Leh,194101,2,0,0
01-09-2025,Jammu and Kashmir,Pulwama,192304,0,1,0
01-09-2025,Jammu and Kashmir,Rajouri,185153,2,0,0
01-09-2025,Jammu and Kashmir,Ramban,182143,0,1,0
01-09-2025,Jammu and Kashmir,Reasi,182313,3,1,0
01-09-2025,Jammu and Kashmir,Reasi,185203,3,0,0
01-09-2025,Jammu and Kashmir,Samba,181145,2,0,0
01-09-2025,Jammu and Kashmir,Samba,184120,1,0,0
01-09-2025,Jammu and Kashmir,Srinagar,190001,2,0,0
01-09-2025,Jammu and Kashmir,Srinagar,190017,10,0,0
01-09-2025,Jammu and Kashmir,Srinagar,190019,1,0,0
01-09-2025,Jammu and Kashmir,Srinagar,191202,4,0,0
01-09-2025,Jammu and Kashmir,Udhampur,182122,3,2,0
01-09-2025,Jharkhand,Bokaro,827009,1,5,0
01-09-2025,Jharkhand,Bokaro,828134,5,6,0
01-09-2025,Jharkhand,Bokaro,828303,2,1,0
01-09-2025,Jharkhand,Bokaro,829123,1,0,0
01-09-2025,Jharkhand,Deoghar,814112,2,3,0
01-09-2025,Jharkhand,Deoghar,815351,0,1,0
01-09-2025,Jharkhand,Deoghar,815357,1,2,0
01-09-2025,Jharkhand,Dhanbad,828106,0,0,1
01-09-2025,Jharkhand,Dhanbad,828125,1,5,0
01-09-2025,Jharkhand,Dhanbad,828130,1,2,0
01-09-2025,Jharkhand,Dhanbad,828302,1,1,0
01-09-2025,Jharkhand,Dumka,814102,7,0,0
01-09-2025,Jharkhand,Dumka,814110,2,3,0
01-09-2025,Jharkhand,Dumka,814120,6,4,0
01-09-2025,Jharkhand,Dumka,814148,2,2,0
01-09-2025,Jharkhand,Dumka,814167,0,2,0
01-09-2025,Jharkhand,Dumka,816118,0,2,0
01-09-2025,Jharkhand,East Singhbhum,831001,3,3,0
01-09-2025,Jharkhand,East Singhbhum,831004,5,1,0
01-09-2025,Jharkhand,East Singhbhum,832105,16,3,0
01-09-2025,Jharkhand,East Singhbhum,832303,5,4,0
01-09-2025,Jharkhand,Garhwa,822120,6,1,0
01-09-2025,Jharkhand,Garhwa,822121,13,3,0
01-09-2025,Jharkhand,Garhwa *,822124,1,0,0
01-09-2025,Jharkhand,Giridih,815312,25,25,1
01-09-2025,Jharkhand,Giridih,815316,19,8,0
01-09-2025,Jharkhand,Giridih,815318,3,6,0
01-09-2025,Jharkhand,Giridih,825106,11,9,0
01-09-2025,Jharkhand,Giridih,825329,0,0,1
01-09-2025,Jharkhand,Godda,814154,12,10,0
01-09-2025,Jharkhand,Godda,814156,1,2,0
01-09-2025,Jharkhand,Godda,814160,7,4,0
01-09-2025,Jharkhand,Gumla,835206,16,9,0
01-09-2025,Jharkhand,Gumla,835229,3,1,0
01-09-2025,Jharkhand,Hazaribag,825301,1,0,0
01-09-2025,Jharkhand,Hazaribagh,825311,10,6,0
01-09-2025,Jharkhand,Hazaribagh,825321,2,1,0
01-09-2025,Jharkhand,Hazaribagh,825405,1,6,0
01-09-2025,Jharkhand,Hazaribagh,825409,2,0,0
01-09-2025,Jharkhand,Hazaribagh,829129,0,1,0
01-09-2025,Jharkhand,Jamtara,815354,4,1,0
01-09-2025,Jharkhand,Khunti,835209,4,2,0
01-09-2025,Jharkhand,Khunti,835225,1,2,0
01-09-2025,Jharkhand,Latehar,822111,4,5,0
01-09-2025,Jharkhand,Latehar,829204,2,1,0
01-09-2025,Jharkhand,Latehar,829207,2,4,0
01-09-2025,Jharkhand,Lohardaga,835302,16,12,0
01-09-2025,Jharkhand,Pakur,816104,18,7,0
01-09-2025,Jharkhand,Pakur,816117,0,1,0
01-09-2025,Jharkhand,Palamau,822113,2,3,0
01-09-2025,Jharkhand,Palamu,822116,14,4,0
01-09-2025,Jharkhand,Palamu,822118,10,6,0
01-09-2025,Jharkhand,Palamu,822125,1,0,0
01-09-2025,Jharkhand,Purbi Singhbhum,832110,3,0,0
01-09-2025,Jharkhand,Ramgarh,825314,3,2,0
01-09-2025,Jharkhand,Ramgarh,829101,0,1,0
01-09-2025,Jharkhand,Ramgarh,829102,0,1,0
01-09-2025,Jharkhand,Ramgarh,829103,1,1,0
01-09-2025,Jharkhand,Ramgarh,829126,0,1,0
01-09-2025,Jharkhand,Ranchi,834004,2,4,1
01-09-2025,Jharkhand,Ranchi,835103,4,5,0
01-09-2025,Jharkhand,Ranchi,835217,3,0,0
01-09-2025,Jharkhand,Ranchi,835225,3,5,0
01-09-2025,Jharkhand,Ranchi,835301,3,0,0
01-09-2025,Jharkhand,Sahebganj,813208,3,4,0
01-09-2025,Jharkhand,Sahebganj,816101,12,2,0
01-09-2025,Jharkhand,Sahebganj,816120,1,2,0
01-09-2025,Jharkhand,Seraikela-Kharsawan,831002,4,2,0
01-09-2025,Jharkhand,Seraikela-Kharsawan,833219,1,1,0
01-09-2025,Jharkhand,Seraikela-Kharsawan,833220,3,0,0
01-09-2025,Jharkhand,Seraikela-kharsawan,832403,3,0,0
01-09-2025,Jharkhand,Seraikela-kharsawan,833219,1,0,0
01-09-2025,Jharkhand,Simdega,835211,4,8,0
01-09-2025,Jharkhand,Simdega,835223,10,7,0
01-09-2025,Jharkhand,Simdega,835226,1,1,0
01-09-2025,Jharkhand,West Singhbhum,833215,1,0,0
01-09-2025,Karnataka,Bagalkot,587120,4,0,0
01-09-2025,Karnataka,Bagalkot,587122,4,1,0
01-09-2025,Karnataka,Bagalkot,587203,8,2,0
01-09-2025,Karnataka,Bagalkot,587205,2,0,0
01-09-2025,Karnataka,Bagalkot,587206,6,2,0
01-09-2025,Karnataka,Bagalkot,587207,4,0,0
01-09-2025,Karnataka,Bagalkot,587314,2,1,0
01-09-2025,Karnataka,Bagalkot *,587116,1,0,0
01-09-2025,Karnataka,Bagalkot *,587125,1,0,0
01-09-2025,Karnataka,Ballari,583113,2,1,0
01-09-2025,Karnataka,Ballari,583122,1,0,0
01-09-2025,Karnataka,Ballari,583222,3,0,0
01-09-2025,Karnataka,Bangalore,560005,1,0,0
01-09-2025,Karnataka,Bangalore,560011,2,0,0
01-09-2025,Karnataka,Bangalore,560013,1,0,0
01-09-2025,Karnataka,Bangalore,560023,3,3,0
01-09-2025,Karnataka,Bangalore,560065,1,0,0
01-09-2025,Karnataka,Bangalore,560082,1,0,0
01-09-2025,Karnataka,Bangalore,560088,2,0,0
01-09-2025,Karnataka,Bangalore,560089,1,0,0
01-09-2025,Karnataka,Bangalore,560090,2,0,0
01-09-2025,Karnataka,Bangalore,560097,3,0,0
01-09-2025,Karnataka,Bangalore,560099,2,0,0
01-09-2025,Karnataka,Bangalore,562120,0,1,0
01-09-2025,Karnataka,Bangalore,562125,0,1,0
01-09-2025,Karnataka,Bangalore Rural,561203,10,2,1
01-09-2025,Karnataka,Bangalore Rural,562110,2,1,0
01-09-2025,Karnataka,Bangalore Rural,562122,4,0,0
01-09-2025,Karnataka,Bangalore Rural,562129,3,0,0
01-09-2025,Karnataka,Belagavi,590001,2,1,0
01-09-2025,Karnataka,Belagavi,590006,2,0,0
01-09-2025,Karnataka,Belagavi,591103,0,2,0
01-09-2025,Karnataka,Belagavi,591112,3,0,0
01-09-2025,Karnataka,Belagavi,591122,1,0,0
01-09-2025,Karnataka,Belagavi,591124,1,2,0
01-09-2025,Karnataka,Belagavi,591130,3,1,0
01-09-2025,Karnataka,Belagavi,591220,1,0,0
01-09-2025,Karnataka,Belagavi,591227,3,0,0
01-09-2025,Karnataka,Belagavi,591235,1,1,0
01-09-2025,Karnataka,Belagavi,591236,1,0,0
01-09-2025,Karnataka,Belagavi,591242,1,0,0
01-09-2025,Karnataka,Belgaum,591102,6,0,0
01-09-2025,Karnataka,Belgaum,591111,3,1,0
01-09-2025,Karnataka,Belgaum,591118,1,0,0
01-09-2025,Karnataka,Belgaum,591119,1,0,0
01-09-2025,Karnataka,Belgaum,591129,3,1,0
01-09-2025,Karnataka,Belgaum,591131,4,0,0
01-09-2025,Karnataka,Belgaum,591136,2,0,0
01-09-2025,Karnataka,Belgaum,591153,1,0,0
01-09-2025,Karnataka,Belgaum,591213,1,0,0
01-09-2025,Karnataka,Belgaum,591344,1,0,0
01-09-2025,Karnataka,Bellary,583119,4,0,0
01-09-2025,Karnataka,Bellary,583122,7,0,0
01-09-2025,Karnataka,Bellary,583223,4,0,0
01-09-2025,Karnataka,Bellary,583224,2,3,0
01-09-2025,Karnataka,Bengaluru,560001,2,0,0
01-09-2025,Karnataka,Bengaluru,560004,3,0,0
01-09-2025,Karnataka,Bengaluru,560017,1,0,0
01-09-2025,Karnataka,Bengaluru,560021,2,1,0
01-09-2025,Karnataka,Bengaluru,560029,6,0,2
01-09-2025,Karnataka,Bengaluru,560033,1,0,0
01-09-2025,Karnataka,Bengaluru,560034,1,1,0
01-09-2025,Karnataka,Bengaluru,560035,2,1,4
01-09-2025,Karnataka,Bengaluru,560038,0,1,0
01-09-2025,Karnataka,Bengaluru,560047,0,1,0
01-09-2025,Karnataka,Bengaluru,560092,3,0,2
01-09-2025,Karnataka,Bidar,585401,1,0,0
01-09-2025,Karnataka,Bidar,585416,0,1,0
01-09-2025,Karnataka,Bijapur,586102,1,0,0
01-09-2025,Karnataka,Bijapur,586111,2,0,0
01-09-2025,Karnataka,Bijapur,586208,0,3,0
01-09-2025,Karnataka,Bijapur,586217,5,1,0
01-09-2025,Karnataka,Bijapur,586245,2,0,0
01-09-2025,Karnataka,Chamarajanagar,571127,1,0,0
01-09-2025,Karnataka,Chamarajanagar,571342,1,0,0
01-09-2025,Karnataka,Chamrajanagar,571439,3,0,0
01-09-2025,Karnataka,Chamrajanagar,571457,1,0,0
01-09-2025,Karnataka,Chamrajnagar,571117,1,0,0
01-09-2025,Karnataka,Chickmagalur,577124,1,0,0
01-09-2025,Karnataka,Chickmagalur,577138,1,0,0
01-09-2025,Karnataka,Chickmagalur,577548,4,1,0
01-09-2025,Karnataka,Chikkaballapur,561208,7,0,0
01-09-2025,Karnataka,Chikkaballapur,561210,2,0,0
01-09-2025,Karnataka,Chikkaballapur,562101,7,1,0
01-09-2025,Karnataka,Chikkaballapur,562102,2,0,0
01-09-2025,Karnataka,Chikkaballapur,562104,5,0,0
01-09-2025,Karnataka,Chikkaballapur,563123,1,0,0
01-09-2025,Karnataka,Chikkaballapur,563125,12,0,0
01-09-2025,Karnataka,Chikkamagaluru,577101,1,0,1
01-09-2025,Karnataka,Chikkamagaluru,577120,1,0,0
01-09-2025,Karnataka,Chikkamagaluru,577146,1,0,0
01-09-2025,Karnataka,Chikmagalur,577101,1,0,0
01-09-2025,Karnataka,Chitradurga,577533,1,1,0
01-09-2025,Karnataka,Chitradurga,577543,4,2,0
01-09-2025,Karnataka,Chitradurga,577557,2,0,0
01-09-2025,Karnataka,Chitradurga,577598,4,0,0
01-09-2025,Karnataka,Dakshina Kannada,574146,1,0,0
01-09-2025,Karnataka,Dakshina Kannada,574210,1,0,0
01-09-2025,Karnataka,Dakshina Kannada,574218,1,0,0
01-09-2025,Karnataka,Dakshina Kannada,574279,4,1,0
01-09-2025,Karnataka,Dakshina Kannada,575001,1,0,0
01-09-2025,Karnataka,Dakshina Kannada,575009,1,0,0
01-09-2025,Karnataka,Dakshina Kannada,575023,1,0,0
01-09-2025,Karnataka,Davanagere,577006,1,0,0
01-09-2025,Karnataka,Davanagere,577530,0,1,0
01-09-2025,Karnataka,Davangere,577004,3,1,0
01-09-2025,Karnataka,Davangere,577224,11,0,0
01-09-2025,Karnataka,Davangere,577516,2,0,0
01-09-2025,Karnataka,Davangere,577551,0,1,0
01-09-2025,Karnataka,Davangere,577553,3,0,0
01-09-2025,Karnataka,Dharwad,580001,5,1,0
01-09-2025,Karnataka,Dharwad,580026,1,0,0
01-09-2025,Karnataka,Dharwad,582208,3,0,0
01-09-2025,Karnataka,Gadag,582113,10,0,0
01-09-2025,Karnataka,Gadag,582114,1,0,0
01-09-2025,Karnataka,Gadag,582116,10,3,0
01-09-2025,Karnataka,Gadag,582117,3,0,0
01-09-2025,Karnataka,Gadag,582202,1,0,0
01-09-2025,Karnataka,Gadag,582204,1,0,0
01-09-2025,Karnataka,Gadag,582210,1,0,0
01-09-2025,Karnataka,Gadag *,582116,1,1,0
01-09-2025,Karnataka,Gulbarga,585103,1,0,0
01-09-2025,Karnataka,Gulbarga,585228,4,2,0
01-09-2025,Karnataka,Gulbarga,585236,1,0,0
01-09-2025,Karnataka,Gulbarga,585310,11,0,0
01-09-2025,Karnataka,Hassan,573113,1,1,0
01-09-2025,Karnataka,Hassan,573219,4,0,0
01-09-2025,Karnataka,Haveri,581210,1,0,0
01-09-2025,Karnataka,Haveri,581213,7,0,0
01-09-2025,Karnataka,Kalaburagi,585103,7,0,0
01-09-2025,Karnataka,Kalaburagi,585104,8,2,0
01-09-2025,Karnataka,Kalaburagi,585213,1,1,0
